Coalition,t (event index),Shapley Value,Entity
Sum of contribution of events > t,-1,-0.016258716583251953,165133
Sum of contribution of events ≤ t,-1,0.2721143960952759,165133
Sum of contribution of events > t,-2,0.15872439742088318,165133
Sum of contribution of events ≤ t,-2,0.09713128209114075,165133
Sum of contribution of events > t,-3,0.10999882221221924,165133
Sum of contribution of events ≤ t,-3,0.1458568572998047,165133
Sum of contribution of events > t,-4,0.054123759269714355,165133
Sum of contribution of events ≤ t,-4,0.20173192024230957,165133
Sum of contribution of events > t,-5,-0.01028493046760559,165133
Sum of contribution of events ≤ t,-5,0.2661406099796295,165133
Sum of contribution of events > t,-6,0.2558556795120239,165133
Sum of contribution of events ≤ t,-6,0.0,165133
Sum of contribution of events > t,0,0.0,186214
Sum of contribution of events ≤ t,0,0.4445536434650421,186214
Sum of contribution of events > t,-1,-0.0023397505283355713,186214
Sum of contribution of events ≤ t,-1,0.4468933939933777,186214
Sum of contribution of events > t,-2,0.008599996566772461,186214
Sum of contribution of events ≤ t,-2,0.43595364689826965,186214
Sum of contribution of events > t,-3,0.4445536434650421,186214
Sum of contribution of events ≤ t,-3,0.0,186214
Sum of contribution of events > t,0,0.0,182552
Sum of contribution of events ≤ t,0,0.6105095446109772,182552
Sum of contribution of events > t,-1,-0.005652010440826416,182552
Sum of contribution of events ≤ t,-1,0.6161615550518036,182552
Sum of contribution of events > t,-2,0.6105095446109772,182552
Sum of contribution of events ≤ t,-2,0.0,182552
Sum of contribution of events > t,0,0.0,107500
Sum of contribution of events ≤ t,0,-0.2620370062068105,107500
Sum of contribution of events > t,-1,-0.5488152257166803,107500
Sum of contribution of events ≤ t,-1,0.2867782195098698,107500
Sum of contribution of events > t,-2,-0.2620370062068105,107500
Sum of contribution of events ≤ t,-2,0.0,107500
Sum of contribution of events > t,0,0.0,104315
Sum of contribution of events ≤ t,0,-0.08747598528862,104315
Sum of contribution of events > t,-1,-0.019123688340187073,104315
Sum of contribution of events ≤ t,-1,-0.06835229694843292,104315
Sum of contribution of events > t,-2,-0.06222814321517944,104315
Sum of contribution of events ≤ t,-2,-0.025247842073440552,104315
Sum of contribution of events > t,-3,-0.029213175177574158,104315
Sum of contribution of events ≤ t,-3,-0.05826281011104584,104315
Sum of contribution of events > t,-4,-0.08747598528862,104315
Sum of contribution of events ≤ t,-4,0.0,104315
Sum of contribution of events > t,0,0.0,123957
Sum of contribution of events ≤ t,0,-0.09650743007659912,123957
Sum of contribution of events > t,-1,-0.012287169694900513,123957
Sum of contribution of events ≤ t,-1,-0.08422026038169861,123957
Sum of contribution of events > t,-2,-0.15026631951332092,123957
Sum of contribution of events ≤ t,-2,0.0537588894367218,123957
Sum of contribution of events > t,-3,-0.16015765070915222,123957
Sum of contribution of events ≤ t,-3,0.0636502206325531,123957
Sum of contribution of events > t,-4,-0.16621600091457367,123957
Sum of contribution of events ≤ t,-4,0.06970857083797455,123957
Sum of contribution of events > t,-5,-0.16663508117198944,123957
Sum of contribution of events ≤ t,-5,0.07012765109539032,123957
Sum of contribution of events > t,-6,-0.16053417325019836,123957
Sum of contribution of events ≤ t,-6,0.06402674317359924,123957
Sum of contribution of events > t,-7,-0.09650743007659912,123957
Sum of contribution of events ≤ t,-7,0.0,123957
Sum of contribution of events > t,0,-7.450580596923828e-09,188755
Sum of contribution of events ≤ t,0,-0.11889878660440445,188755
Sum of contribution of events > t,-1,-0.11889878660440445,188755
Sum of contribution of events ≤ t,-1,-7.450580596923828e-09,188755
Sum of contribution of events > t,0,0.0,167331
Sum of contribution of events ≤ t,0,0.2809497117996216,167331
Sum of contribution of events > t,-1,0.0017830729484558105,167331
Sum of contribution of events ≤ t,-1,0.27916663885116577,167331
Sum of contribution of events > t,-2,0.08932724595069885,167331
Sum of contribution of events ≤ t,-2,0.19162246584892273,167331
Sum of contribution of events > t,-3,0.08961910009384155,167331
Sum of contribution of events ≤ t,-3,0.19133061170578003,167331
Sum of contribution of events > t,-4,0.08989658951759338,167331
Sum of contribution of events ≤ t,-4,0.1910531222820282,167331
Sum of contribution of events > t,-5,0.08977645635604858,167331
Sum of contribution of events ≤ t,-5,0.191173255443573,167331
Sum of contribution of events > t,-6,0.09017288684844971,167331
Sum of contribution of events ≤ t,-6,0.19077682495117188,167331
Sum of contribution of events > t,-7,0.09141775965690613,167331
Sum of contribution of events ≤ t,-7,0.18953195214271545,167331
Sum of contribution of events > t,-8,0.2809497117996216,167331
Sum of contribution of events ≤ t,-8,0.0,167331
Sum of contribution of events > t,0,0.0,154543
Sum of contribution of events ≤ t,0,0.5572792291641235,154543
Sum of contribution of events > t,-1,0.14647558331489563,154543
Sum of contribution of events ≤ t,-1,0.4108036458492279,154543
Sum of contribution of events > t,-2,0.1059589684009552,154543
Sum of contribution of events ≤ t,-2,0.45132026076316833,154543
Sum of contribution of events > t,-3,0.11660274863243103,154543
Sum of contribution of events ≤ t,-3,0.4406764805316925,154543
Sum of contribution of events > t,-4,0.5572792291641235,154543
Sum of contribution of events ≤ t,-4,0.0,154543
Sum of contribution of events > t,0,0.0,177406
Sum of contribution of events ≤ t,0,0.0026254355907440186,177406
Sum of contribution of events > t,-1,0.0026254355907440186,177406
Sum of contribution of events ≤ t,-1,0.0,177406
Sum of contribution of events > t,0,2.9802322387695312e-08,119849
Sum of contribution of events ≤ t,0,0.49474960565567017,119849
Sum of contribution of events > t,-1,-0.04532517492771149,119849
Sum of contribution of events ≤ t,-1,0.540074810385704,119849
Sum of contribution of events > t,-2,-0.05400944501161575,119849
Sum of contribution of events ≤ t,-2,0.5487590804696083,119849
Sum of contribution of events > t,-3,0.49474960565567017,119849
Sum of contribution of events ≤ t,-3,2.9802322387695312e-08,119849
Sum of contribution of events > t,0,0.0,143011
Sum of contribution of events ≤ t,0,0.43936029076576233,143011
Sum of contribution of events > t,-1,-0.006108924746513367,143011
Sum of contribution of events ≤ t,-1,0.4454692155122757,143011
Sum of contribution of events > t,-2,0.43936029076576233,143011
Sum of contribution of events ≤ t,-2,0.0,143011
Sum of contribution of events > t,0,0.0,177060
Sum of contribution of events ≤ t,0,0.48041969537734985,177060
Sum of contribution of events > t,-1,0.0519636869430542,177060
Sum of contribution of events ≤ t,-1,0.42845600843429565,177060
Sum of contribution of events > t,-2,0.04775303602218628,177060
Sum of contribution of events ≤ t,-2,0.4326666593551636,177060
Sum of contribution of events > t,-3,0.051968157291412354,177060
Sum of contribution of events ≤ t,-3,0.4284515380859375,177060
Sum of contribution of events > t,-4,0.08653509616851807,177060
Sum of contribution of events ≤ t,-4,0.3938845992088318,177060
Sum of contribution of events > t,-5,0.48041969537734985,177060
Sum of contribution of events ≤ t,-5,0.0,177060
Sum of contribution of events > t,0,0.0,132881
Sum of contribution of events ≤ t,0,-0.3865077421069145,132881
Sum of contribution of events > t,-1,-0.02602473832666874,132881
Sum of contribution of events ≤ t,-1,-0.3604830037802458,132881
Sum of contribution of events > t,-2,-0.11083127558231354,132881
Sum of contribution of events ≤ t,-2,-0.275676466524601,132881
Sum of contribution of events > t,-3,-0.16055270470678806,132881
Sum of contribution of events ≤ t,-3,-0.22595503740012646,132881
Sum of contribution of events > t,-4,-0.2211933508515358,132881
Sum of contribution of events ≤ t,-4,-0.16531439125537872,132881
Sum of contribution of events > t,-5,-0.3865077421069145,132881
Sum of contribution of events ≤ t,-5,0.0,132881
Sum of contribution of events > t,0,0.0,122594
Sum of contribution of events ≤ t,0,0.3544408082962036,122594
Sum of contribution of events > t,-1,-0.01354151964187622,122594
Sum of contribution of events ≤ t,-1,0.36798232793807983,122594
Sum of contribution of events > t,-2,-0.01964375376701355,122594
Sum of contribution of events ≤ t,-2,0.37408456206321716,122594
Sum of contribution of events > t,-3,0.1460275948047638,122594
Sum of contribution of events ≤ t,-3,0.20841321349143982,122594
Sum of contribution of events > t,-4,0.12305930256843567,122594
Sum of contribution of events ≤ t,-4,0.23138150572776794,122594
Sum of contribution of events > t,-5,0.10793730616569519,122594
Sum of contribution of events ≤ t,-5,0.24650350213050842,122594
Sum of contribution of events > t,-6,0.3544408082962036,122594
Sum of contribution of events ≤ t,-6,0.0,122594
Sum of contribution of events > t,0,0.0,140342
Sum of contribution of events ≤ t,0,0.5064922869205475,140342
Sum of contribution of events > t,-1,-0.017354294657707214,140342
Sum of contribution of events ≤ t,-1,0.5238465815782547,140342
Sum of contribution of events > t,-2,0.5064922869205475,140342
Sum of contribution of events ≤ t,-2,0.0,140342
Sum of contribution of events > t,0,0.0,182425
Sum of contribution of events ≤ t,0,0.3012843132019043,182425
Sum of contribution of events > t,-1,-0.0032682716846466064,182425
Sum of contribution of events ≤ t,-1,0.3045525848865509,182425
Sum of contribution of events > t,-2,0.07533207535743713,182425
Sum of contribution of events ≤ t,-2,0.22595223784446716,182425
Sum of contribution of events > t,-3,0.07374784350395203,182425
Sum of contribution of events ≤ t,-3,0.22753646969795227,182425
Sum of contribution of events > t,-4,0.0730922520160675,182425
Sum of contribution of events ≤ t,-4,0.2281920611858368,182425
Sum of contribution of events > t,-5,0.07551908493041992,182425
Sum of contribution of events ≤ t,-5,0.22576522827148438,182425
Sum of contribution of events > t,-6,0.08201739192008972,182425
Sum of contribution of events ≤ t,-6,0.21926692128181458,182425
Sum of contribution of events > t,-7,0.3012843132019043,182425
Sum of contribution of events ≤ t,-7,0.0,182425
Sum of contribution of events > t,0,0.0,138702
Sum of contribution of events ≤ t,0,0.435427188873291,138702
Sum of contribution of events > t,-1,-0.0021666288375854492,138702
Sum of contribution of events ≤ t,-1,0.43759381771087646,138702
Sum of contribution of events > t,-2,0.11714500188827515,138702
Sum of contribution of events ≤ t,-2,0.31828218698501587,138702
Sum of contribution of events > t,-3,0.11778208613395691,138702
Sum of contribution of events ≤ t,-3,0.3176451027393341,138702
Sum of contribution of events > t,-4,0.12120196223258972,138702
Sum of contribution of events ≤ t,-4,0.3142252266407013,138702
Sum of contribution of events > t,-5,0.435427188873291,138702
Sum of contribution of events ≤ t,-5,0.0,138702
Sum of contribution of events > t,0,0.0,125391
Sum of contribution of events ≤ t,0,0.40067145228385925,125391
Sum of contribution of events > t,-1,-0.004528507590293884,125391
Sum of contribution of events ≤ t,-1,0.40519995987415314,125391
Sum of contribution of events > t,-2,0.40067145228385925,125391
Sum of contribution of events ≤ t,-2,0.0,125391
Sum of contribution of events > t,0,0.0,125222
Sum of contribution of events ≤ t,0,0.5886233448982239,125222
Sum of contribution of events > t,-1,0.001786261796951294,125222
Sum of contribution of events ≤ t,-1,0.5868370831012726,125222
Sum of contribution of events > t,-2,0.2299458384513855,125222
Sum of contribution of events ≤ t,-2,0.3586775064468384,125222
Sum of contribution of events > t,-3,0.23012015223503113,125222
Sum of contribution of events ≤ t,-3,0.35850319266319275,125222
Sum of contribution of events > t,-4,0.5886233448982239,125222
Sum of contribution of events ≤ t,-4,0.0,125222
Sum of contribution of events > t,0,0.0,179635
Sum of contribution of events ≤ t,0,0.0011677742004394531,179635
Sum of contribution of events > t,-1,0.040408581495285034,179635
Sum of contribution of events ≤ t,-1,-0.03924080729484558,179635
Sum of contribution of events > t,-2,0.03516817092895508,179635
Sum of contribution of events ≤ t,-2,-0.034000396728515625,179635
Sum of contribution of events > t,-3,0.03390905261039734,179635
Sum of contribution of events ≤ t,-3,-0.032741278409957886,179635
Sum of contribution of events > t,-4,0.041567325592041016,179635
Sum of contribution of events ≤ t,-4,-0.04039955139160156,179635
Sum of contribution of events > t,-5,0.09594413638114929,179635
Sum of contribution of events ≤ t,-5,-0.09477636218070984,179635
Sum of contribution of events > t,-6,0.10645422339439392,179635
